Link,brand,volume,description,ingredients,how_to_use,product_key
https://www.caretobeauty.com/us/eucerin-anti-pigment-eye-contour-cream-15ml/,Eucerin,15ml,"Eucerin Anti-Pigment Eye Contour Cream 15ml (0.5 fl oz) is a specific care to address dark circles in the eye area. For that purpose, this innovative eye cream features a potent and unique formula that provides incredible results. To begin with, the star ingredient of the formula is Thiamidol, a patented ingredient that reduces hyperpigmentation. In addition, the formula contains Oligopeptides that stimulate collagen synthesis whereas light-reflecting pigments instantly illuminate the undereye area. Therefore, these ingredients work together to reduce the appearance of dark circles. Furthermore, Hyaluronic acid hydrates the skin and minimizes the appearance of fine lines. At the same time, this eye cream helps reduce eye puffiness. As such, this product works as an all-in-one solution for all types of dark circles, eye bags, and wrinkles!
Indeed, 98% of users said dark circles were reduced. In just two weeks, you can see visible results, achieving a fresher, more even, and more luminous look. Equally important, this product features a special applicator that provides a refreshing feeling for maximum performance. In conclusion, this eye cream is the ultimate care for reducing the appearance of dark circles.&nbsp;","Main Ingredients

Thiamidol is an active ingredient that acts at the root cause of hyperpigmentation. It reduces melanin production by inhibiting the enzyme tyrosinase, responsible for it. Therefore, it helps reduce dark circles;
Oligopeptides stimulate collagen production, thus helping to achieve firmer skin;
Hyaluronic acid is a renowned hydrating ingredient, able to retain water. Therefore, it hydrates and plumps the skin, consequently reducing the appearance of fine lines and wrinkles;
Light-reflecting pigments enhance skin's luminosity.","How to use
Apply a pea-sized amount of&nbsp;Eucerin Anti-Pigment Eye Contour Cream 15ml (0.5 fl oz) to the eye contour by dotting around the eyes, using the applicator. Gently massage&nbsp;the product from the inside out with the help of the applicator. Finish the application with light touches until the product is fully absorbed.&nbsp;",34
https://www.caretobeauty.com/us/sesderma-k-vit-anti-dark-circles-serum-clarifying-30ml/,Sesderma,30ml,"Sesderma K-Vit Anti-Dark Circles Serum Clarifying is an eye contour serum specially designed to remove all signs of fatigue. Its star ingredient is Vitamin K that reduces the build-up of blood pigments responsible for causing dark circles with a purple color. Due to Vitamin K's ability to gradually reduce this type of under-eye pigmentation, this serum is ideal for those who have dark circles and eye bags with a vascular origin. Also rich in Hyaluronic Acid, Superoxide Dismutase, and Vitamin E it is perfect to hydrate and protect the eye contour area and lend it a well-rested look. The Hyaluronic Acid hydrates and plumps the skin. While the Superoxide Dismutase and Vitamin E help to protect from oxidative stress and fight premature aging. All in all, with a light and non-greasy texture, this serum is able to perfectly hydrate the eye contour and remove all signs of fatigue.","Main Ingredients

Camphanediol and Pinadediol help reduce dark circles and eye bags;
Ginkgo Biloba Extract and Hydrolized Rice Protein have a decongesting and anti-dark circle action;
Hyaluronic Acid has the capacity to retain water. This ability not only deeply moisturizes the skin but also plumps it up. It helps keep the skin hydrated while smoothing fine lines and wrinkles;
Superoxide Dismutase helps to protect from oxidative stress in order to decrease premature aging;
Vitamin E helps protect the skin from free radicals and limit the photoaging effects on the skin;
Vitamin K reduces the build-up of blood pigments gradually reducing the under-eye pigmentation.","How to use
Apply Sesderma K-Vit Anti-Dark Circles Serum Clarifying both morning and evening to the clean and dry skin of the eye contour area. Gently tap until the product has been absorbed.",34
https://www.caretobeauty.com/us/erborian-cc-creme-high-definition-radiance-eye-cream-spf20/,Erborian,Doré 15ml,"Erborian CC Crème High Definition Radiance Eye Cream SPF20 is a 3-in-1 illuminating cream for the eye contour area. Inspired by Korean CC creams, this product moisturizes the skin around the eyes, minimizes the appearance of wrinkles and fine lines, and helps conceal dark circles and eye bags. The lightweight formula contains calming Centella asiatica, smoothing tara fruit and red seaweed extracts, and a depuffing anti-fatigue peptide, as well as SPF20. Upon application, the light-textured formula and color both adjust to the delicate skin around the eyes, creating a radiant yet natural finish. All day long, the eyes look younger, fresher, and brighter!","Main Ingredients

Encapsulated pigments melt into the skin to adjust to any skin tone, therefore creating a flawless finish;
Centella asiatica&nbsp; provides soothing as well as antioxidant benefits;
Tara fruit and red seaweed extracts minimize existing wrinkles and fine lines, while an anti-fatigue peptide helps reduce dark circles and puffiness;
Titanium dioxide and zinc oxide are naturally occurring minerals that block the sun's UVA and UVB radiation from being absorbed into the skin. As a result, this product features SPF20.","How to use
Dab Erborian CC Crème High Definition Radiance Eye Cream SPF20&nbsp;around the eyes. Then, smooth the product over the skin, working outward from the inner corners. Pat gently in order to blend the product into the skin.",34
https://www.caretobeauty.com/us/eucerin-hyaluron-filler-eye-cream-spf15-15ml/,Eucerin,15ml,"Eucerin Hyaluron-Filler 3x Effect Eye Cream SPF15 15ml (0.51floz) is an advanced anti-aging eye care cream that targets and treats fine lines and wrinkles. In fact, thanks to a triple effect formula, this product helps you achieve smoother and more radiant skin, with an overall younger look. On one side, the presence of Hyaluronic Acid improves hydration and plumps the skin. Simultaneously, Glycine Saponin stimulates Hyaluronic Acid production and protects the skin from free radicals. Lastly, Enoxolone protects the skin’s own Hyaluronic Acid from degradation. 
Besides neutralizing the aging process, the Hyaluron-Filler 3x Effect Eye Cream also shields the skin from sun exposure. With SPF 15 this product ensures that the delicate skin of the eye area remains shielded from further sun damage throughout the day. As a last note, this eye cream is suitable for everyone including contact lens wearers and people with sensitive skin.","Main Ingredients 
 
 Hyaluronic Acid has the capacity to retain water. This ability not only deeply moisturizes the skin but also plumps it up. It helps keep the skin hydrated while smoothing fine lines and wrinkles; 
 Glycine Saponin has the ability to deeply penetrate the skin and stimulate Hyaluronic Acid production. It not only helps hydrate and plump the skin but also protects from free radicals helping fight aging signs; 

 Enoxolone helps slow down the degradation rate of the skin’s own Hyaluronic Acid.","How to use 
Use Eucerin Hyaluron-Filler 3x Effect Eye Cream SPF15 15ml (0.51floz) as part of your usual morning routine before your selected moisturizer. Apply a pea-sized amount to the dry and clean skin around your eyes. Then, massage gently with your fingertips. Complement with other products from the same range for optimal results.",34
https://www.caretobeauty.com/us/sesderma-c-vit-eye-contour-cream-15ml/,Sesderma,15ml,"Sesderma C-Vit Eye Contour Cream 15ml (0.51fl oz) moisturizes, nourishes and protects the sensitive area around the eyes. At the same time, it prevents the appearance of the usual signs of fatigue like, crow's feet, dark circles and puffiness. Furthermore, this overall eye contour care is the ideal solution for those whose eye contour is showing signs of tiredness, as it helps to boost radiance. In turn, the combination of Vitamin C with the depigmenting agents and circulation boosters helps to rejuvenate the eye contour. In this case, this cream is enriched with an Antiox Booster System that combines Ginkgo biloba, pterostilbene and quercetin which protects the skin from free radical damage and boosts the action of Vitamin C. Moreover, Syn-Tacks is a combination of peptides that boost the skin firmness and help to reduce the wrinkles and fine lines. All in all, this cream becomes the perfect ally to protect the skin while hydrating and rejuvenating it.","Main Ingredients

Ethyl Ascorbic Acid (stabilized vitamin C) has restorative and antioxidant powers and acts in inhibiting irregular pigmentation;
Antiox Booster System is a combination of Ginkgo biloba, pterostilbene and quercetin which&nbsp;protects the skin from free radicals damage and boosts the action of Vitamin C;
Superoxide Dismutase helps to protect from oxidative stress in order to decrease&nbsp;premature aging;
Syn-Tacks is a combination of peptides that boost the skin firmness and help to reduce the wrinkles and fine lines;
Campanediol, Pinadediol and Mellow extract help to reduce the eye bags and dark circles.","How to use
Apply Sesderma C-Vit Eye Contour Cream 15ml (0.51fl oz) morning and/or evening with light touches on the area starting from the inside to the outside of eye contour.",34
https://www.caretobeauty.com/us/neostrata-skin-active-intensive-eye-therapy-15g/,NeoStrata,15g,"NeoStrata Skin Active Repair Intensive Eye Therapy is a global anti-aging care for the eye contour area. Its unique formula is able to not only tackle all signs of aging but also reduce signs of fatigue. With Caffeine, it increases microcirculation and helps reduce dark circles and eye bags. With Peptides, it stimulates the skin to produce more collagen and elastin and helps fight aging signs. And with NeoGlucosamine®, it provides a gentle exfoliating action that stimulates skin renewal and rejuvenates the skin. It helps reduce fine lines and wrinkles, improve elasticity and firmness and also reduce hyperpigmentation improving the skin texture and tone. All in all, this daily eye contour care offers an intensive antiaging action. It tackles multiple signs of aging and fatigue and helps return to the eye contour a fresher, revitalized and younger look.","Main Ingredients

Caffeine boosts microcirculation in order to reduce dark circles and eye bags;
6% NeoGlucosamine®, which is a building block of the skin’s natural Hyaluronic Acid, reduces fine lines and wrinkles and also improves elasticity and firmness. It also provides a gentle exfoliating action that stimulates skin renewal and helps reduce hyperpigmentation improving the skin tone;
Peptides, which stimulate the skin to produce more collagen and elastin, help fight aging signs;
Vitamin E has antioxidant properties. It helps protect the skin from free radicals and limit the photoaging effects on the skin.","How to use
Apply NeoStrata Skin Active Repair Intensive Eye Therapy both morning and evening, to previously clean and dry skin. Apply gently dabbing around the eye contour with the pulp of the ring finger.",34
https://www.caretobeauty.com/us/eucerin-hyaluron-filler-elasticity-eye-cream-spf15-15ml/,Eucerin,15ml,"Eucerin Hyaluron-Filler + Elasticity Eye Cream SPF20 15ml (0.51fl oz) is a daily eye cream specially formulated for mature skin. With ingredients such as Arctiin and Hyaluronic Acid, it targets multiple aging signs. Arctiin stimulates collagen production. This enhances the elasticity of the skin and helps, therefore, improve firmness. Hyaluronic Acid not only deeply moisturizes the skin but also plumps it up keeping the skin hydrated while helping reduce fine lines and wrinkles. All in all, this eye cream not only visibly plumps up deep wrinkles but also counteracts sagging, making the skin feel noticeably firmer. Smoothing the skin around the eyes it restores luminosity and radiance and gives the skin a fresh, radiant, and rejuvenated look. The presence of sunscreen filters makes this eye cream a perfect ally to not only target aging signs but also protect the skin from solar radiation.","Main Ingredients

Arctiin, extracted from the fruit of the Burdock plant, stimulates collagen production. This enhances the elasticity of the skin and helps, therefore, improve firmness;
Hyaluronic Acid is a natural part of the skin's connective tissue and has the capacity to retain water. This ability not only deeply moisturizes the skin but also plumps it up keeping the skin hydrated while helping reduce fine lines and wrinkles;
Sunscreen filters that provide an SPF20 and help protect the eye contour area from the harmful effects of solar radiation.","How to use
Apply a pea-sized amount of Eucerin Hyaluron-Filler + Elasticity Eye Cream SPF20 15ml (0.51fl oz) both morning and evening. Gently dab around the eye contour. You can also apply it around the lips to target fine lines and wrinkles in that area.",34
https://www.caretobeauty.com/us/avene-soothing-eye-contour-cream-10ml/,Avène,10ml,"Avène Soothing Eye Contour Cream is a lightweight eye cream that relieves under-eye puffiness. Suitable for all skin types, including sensitive, this delicate formula contains Chamomile Extract, an all-natural ingredient that provides decongesting properties and helps soothe and reduce under-eye puffiness, and Pre-Tocopheryl, a powerful antioxidant that protects the skin from free radical damage. Intensely moisturized, the skin regains its softness and suppleness, for long-lasting comfort.","Main Ingredients
		
Chamomile Extract provides decongesting properties and helps soothe and reduce under-eye puffiness;
Pre-Tocopheryl, a precursor of Vitamin E, confers antioxidant benefits to the skin, protecting it from free radical damage.","How to use
Apply Avène Soothing Eye Contour Cream to the eye area. Gently dab until fully absorbed. Apply with the ring finger for maximum gentleness.",34
https://www.caretobeauty.com/us/sunewmed-lifting-eye-pads-xxl-x60/,SunewMed+,x60,"SunewMed+ Lifting Eye Pads XXL x60 are hydrogel patches designed to provide a rejuvenating effect for the undereye area and nasolabial folds. In fact, they help achieve more plump, elastic, and radiant skin while also addressing eye puffiness and dark circles. The formula is enriched with a blend of hydrating and anti-aging ingredients. Hyaluronic acid, known for its moisture-binding capabilities, ensures hydration, contributing to the skin's plump and smooth appearance. Trehalose, a moisturizing agent, supports the skin's ability to retain moisture, enhancing its suppleness. Purslane extract, valued for its antioxidant properties, aids in skin rejuvenation. Hydrolyzed collagen helps hydrate the skin, while red seaweed extract not only hydrates but also forms a protective film on the skin, preventing moisture loss.
Additionally, the inclusion of mica powder in the patches adds a subtle sparkle and reflects light, giving the skin a radiant look. Ideal for those seeking a targeted solution for signs of aging and fatigue, these patches offer visible results after just the first use, making the skin look rested, hydrated, and radiant. Their easy-to-use design and visible effects make them a valuable addition to any skincare routine.","Main Ingredients

Sodium Hyaluronate attracts and retains water, functioning as a humectant and helping the skin to restore its water balance. Therefore, it leaves the skin soft and plump;
Trehalose is a plant sugar that helps to retain moisture, hydrating the skin;
Purslane Extract contains antioxidants such as vitamins A, C, and E. It helps to soothe the skin, protect against oxidative damage, and prevent signs of aging such as wrinkles and fine lines;
Hydrolyzed Collagen is collagen that’s been broken down into smaller fragments of peptides. It is a humectant that helps the skin attract and retain water, making it more hydrated. Therefore, it also promotes a smoother and plumper appearance;
Red Seaweed Extract is a type of seaweed rich in compounds such as beta-carotene and antioxidants such as zeaxanthin and lutein, helping to protect the skin from oxidative damage including blue light exposure. Additionally, it helps hydrate and smooth the skin.","How to use
Apply SunewMed+ Lifting Eye Pads XXL x60 onto clean skin of the undereye area and/or nasolabial folds. Then, leave them on for at least 15 minutes before removing them. Gently tap the remaining product into the skin.",34
https://www.caretobeauty.com/us/cerave-eye-repair-cream-14ml/,CeraVe,14ml,"CeraVe Eye Repair Cream&nbsp;is an eye cream with a marine complex to reduce dark circles and eye bags. With the one of a kind ceramides that are the staple at CeraVe, it deeply hydrates and soothes the skin and is even approved by the National Eczema Association to be used by people with atopic skin. Ophtalmologist tested as safe to be used on the eye contour.","Main Ingredients

Essential ceramides 1, 3 and 6-II help to restore the skin barrier thanks to the biocompatibility and the ability to retain moisture;
Hyaluronic acid can hold up to 1000x its weight in water, which means that it's available to hydrate the skin;
Niacinamide helps to reduce inflammation and to soothe the skin;
Marine and Botanical Complex helps to&nbsp;reduce dark circles and eye puffiness.","How to use
Apply&nbsp;CeraVe Eye Repair Cream&nbsp;generously in the morning&nbsp;and evening, onto the eye contour.&nbsp;",34
