Link,brand,volume,description,ingredients,how_to_use,product_key
https://www.caretobeauty.com/us/caudalie-beauty-elixir/,Caudalie,"30ml (1.01 fl oz)
                                                                                            - Out of Stock","Caudalie Beauty Elixir&nbsp;is a facial mist inspired by the youth elixir that was created especially for the Queen Isabelle of Hungary. Given that this product contains 100% natural extracts, it infuses the skin with a vitamin shot that instantly brightens the skin. Provided that this has been a backstage make-up artist favorite for setting make-up, this is a cult product for many Hollywood stars. This elixir tightens the pores, sets make-up and boosts radiance, hence making it the perfect ally for make-up lovers and those with dull skin. With this in mind, this iconic product is one to have always available to ensure that the skin is perfect.","Main Ingredients

Grape water has hydrating and soothing actions, therefore increasing the moisture levels on the skin and reducing sensitivity;
Rose oil helps to tonify the skin;
Rosemary boosts the skin's&nbsp;energy, hence boosting the skin's radiance.","How to use
Firstly,&nbsp;shake well before using to mix both phases.&nbsp;Secondly, vaporize&nbsp;Caudalie Beauty Elixir&nbsp;onto the face, avoiding the eyes. This mist can be used both as a make-up setting spray or a skin freshener so, as a result, you can use it every time you want.",1358
https://www.caretobeauty.com/us/sensilis-the-cool-rescue-hydra-soothing-mist-150ml/,Sensilis,150ml,"Sensilis The Cool Rescue Hydra-Soothing Mist 150ml (5.07fl oz) is a facial mist that not only hydrates but also soothes the skin. Fresh and easy to apply, it is ideal to rescue and invigorate the skin. This product replaces the Sensilis Ritual Care Hydro-Nourishing Toner with a new formula and packaging.
Suitable for all skin types, this vegan facial mist tones the skin and delivers lightweight hydration thanks to powerful actives. To begin with, hyaluronic acid has a unique ability to hold on to water and replenishes the skin with hydration. In addition, pro-vitamin B5 offers a soothing and regenerating action that helps to reduce redness while providing the skin with lasting comfort. As you apply the mist, it actively works to soothe sensitive, irritated and reactive skin, delivering intense hydration as well as comfort. Use it daily as part of your skincare regimen or apply it throughout the day to refresh the skin as needed.","Main Ingredients

Hyaluronic acid has a unique ability to hold on to water and replenishes the skin with hydration;
Pro vitamin B5 offers a soothing and regenerating action that helps to reduce redness while providing the skin with lasting comfort.","How to use
Use Sensilis The Cool Rescue Hydra-Soothing Mist 150ml (5.07fl oz) as a facial toner or as a refreshing mist throughout the day. Apply it from a distance, from about 15cm or 6 inches.
Facial toner: Apply a few spritzes directly over the face after cleansing the skin. The following step is to apply your favorite facial moisturizer; 
Refreshing mist: Vaporize the mist onto the face throughout the day, even over makeup. Reapply as often as needed in order to soothe and refresh the skin.",1358
https://www.caretobeauty.com/us/apivita-greek-mountain-tea-face-water-100ml/,APIVITA,100ml,"APIVITA Greek Mountain Tea Face Water is an energizing facial mist that revitalizes the skin anytime, anywhere. Based on an exclusive infusion of three different types of Greek mountain tea, this refreshing face mist provides a potent antioxidant action, which helps the skin resist the trials of a busy lifestyle. When used throughout the day, this product provides an immediate feeling of freshness and relaxation; use it before sunscreen to prepare your skin for sun exposure, or after physical activity in order to maximize its refreshing benefits. A true must-have from APIVITA, this product represents the best of Greek nature, all in a practical bottle for easy application on the go!","Main Ingredients

Allantoin, a soothing ingredient with a botanical origin, is a valuable ally for sensitive as well as irritated skin;
Aloe regenerates and soothes the skin, due to its calming and anti-itching properties;
This product contains a patented infusion of 3 different species of organic Greek mountain tea instead of plain water; this natural ingredient helps boost the antioxidant properties already present in the formula, due to its high concentration of polyphenols.","How to use
Spray APIVITA Greek Mountain Tea Face Water directly on the skin, as often as desired.",1358
https://www.caretobeauty.com/us/revolution-skincare-overnight-dream-mist-100ml/,Revolution,100ml,"Revolution Skincare Overnight Dream Mist 100ml (3.38fl oz) is the perfect addition to your evening routine in order to enjoy a relaxing experience while providing extra care to your skin. Thanks to the presence of Lavender Oil and Chamomile on the composition, this mist offers a calming feeling with each spray. In fact, among its benefits are a boost of relaxation and deeper sleep. At the same time, the Overnight Calming Dream Mist also contains a Blend of Glycerine and Natural Moisturizing Factors that not only increase skin hydration but also reduce signs of tiredness. 
All in all, the Overnight Calming Dream Mist promises to become your new night-time essential. Add it to your regular ritual and enjoy a caring and sensual moment with only natural fragrances. 
As a last note, this product has a vegan composition, approved by PETA as a Cruelty Free product.","Main Ingredients 
 
 Lavender Oil and Chamomile contribute to a calming experience that helps you relax and enjoy deeper sleep; 
 Blend of Glycerine and Natural Moisturizing Factors not only increase skin hydration but also reduce signs of tiredness.","How to use 
Use Revolution Skincare Overnight Dream Mist 100ml (3.38fl oz) as part of your evening routine, spraying it directly onto the face before applying your selected serums. Alternatively, use it as a final step to your nigh-time ritual or even on your pillow before sleep.",1358
https://www.caretobeauty.com/us/mario-badescu-facial-spray-with-aloe-adaptogens-coconut-water/,Mario Badescu,"59ml (2.00 fl oz)
                                                                                            - Out of Stock","Mario Badescu Facial Spray With Aloe, Adaptogens & Coconut Water&nbsp;is a multifunctional refreshing and hydrating toner infused with botanical extracts. First and foremost, it is an effective hydration booster, using the beneficial properties of Aloe vera and Hyaluronic acid. Coupled with Niacinamide that enhances hydration and brightens the skin. Furthermore, Coconut water is rich in vitamins and will help to soothe, hydrate and refresh the skin. Last but not least, a blend of Adaptogens prevents skin aging due to free radical damage and further contributes to skin hydration, improving its overall appearance.&nbsp;
All in all, this facial spray hydrates and refreshes the skin while preventing aging and brightening the skin complexion.","Main Ingredients

Aloe vera is rich in amino acids, enzymes, vitamins, and minerals. Mainly, it is deeply hydrating and has several anti-inflammatory and antibacterial components. Additionally, it helps with wound healing and skin regeneration, making it the perfect addition to a refreshing mist;
Coconut water is rich vitamins and has hydrating and refreshing qualities;
Adaptogens fight skin aging while hydrating. Eleuthero Root Extract and Maral Root Extract have mainly anti-aging properties. Rhodiola Rosea Extract is a powerful antioxidant and also prevents aging by fighting free radicals. Chaga Mushroom Extract improves hyperpigmentation and elasticity. And finally, Selaginella Lepidophylla Extract is hydrating.
Hyaluronic Acid is a known humectant that deeply hydrates the skin by retaining water;
Niacinamide provides added hydration and brightens the skin. It has pore-reducing effects as well.&nbsp;","How to use
There are several possible uses for&nbsp;Mario Badescu Facial Spray With Aloe, Adaptogens & Coconut Water.&nbsp;Firstly, it is suitable as a face toner, morning and evening, to spray directly on the face or onto a cotton pad for sweeping all over that area. Secondly, spritz the liquid onto brushes or sponges before blending in foundation or concealer. Mist the whole face (with the eyes closed) to help makeup last longer. In addition, you can mist&nbsp;throughout the day to refresh and hydrate the skin.",1358
https://www.caretobeauty.com/us/caudalie-grape-water/,Caudalie,75ml (2.54 fl oz),"Caudalie Grape Water&nbsp;is a 100% natural and organic extract directly from the French vineyards. This soothing spray is one of Caudalie's bestsellers for good reasons. For one thing, it helps to improve the hydration levels of the skin by 127%, which ensures that it's the perfect product to use throughout the day and keep on your bag or desk at all times. Moreover, the skin sensitivity levels are decreased by 61%, ensuring it's suitable even for the most sensitive skins. Extracted from the grapes in Bordeaux, it goes through a low-pressure distillation process to ensure the water keeps all the grapes' properties.&nbsp;","Main Ingredients

100% Organic grape water has hydrating and soothing actions, therefore increasing the moisture levels on the skin and reducing sensitivity.","How to use
Vaporize&nbsp;Caudalie Grape Water&nbsp;onto the face as needed. In order to increase its refreshing effect, keep the bottle in the fridge due to the soothing action of the cold.",1358
https://www.caretobeauty.com/us/catrice-hydro-hyaluronic-face-mist-50ml/,Catrice,50ml,,Not found,Not found,1358
https://www.caretobeauty.com/us/clarins-hydra-essentiel-hydrating-multi-protection-mist-75ml-2022/,Clarins,75ml,"Clarins Hydra-Essentiel Hydrating Multi-Protection Mist 75ml&nbsp;is a hydrating mist that replenishes any skin's need for a shot of extra hydration. In fact, this natural formula with 98% of natural ingredients is the secret to boosting hydration and protecting the skin at any given time. That said, this mist is formulated with the&nbsp;exclusive Multi-Hydrating Complex from Clarins that combines&nbsp;Hyaluronic Acid with organic Houseleek extract and organic Leaf of Life extract.&nbsp;On one hand, this powerful household complex deeply and lastly hydrates the skin by retaining moisture and activating its natural hydration systems. On the other hand,&nbsp;the Clarins exclusive Anti-Pollution Complex also included in the formula protects the skin from environmental aggressions such as pollution and blue light.
So, this lightweight mist is the perfect ally to keep the skin hydrated and luminous all day. With a practical spray application, it can be applied anytime. Either in the morning or evening as the first step of a hydrating routine or as the last step before makeup. Even more, apply it throughout the day even after makeup, to provide radiance and freshness. Overall, it leaves the skin not only hydrated and radiant but also protected from daily aggressions.","Main Ingredients

Leaf of Life extract, part of the&nbsp;Multi-Hydrating Complex, boosts the skin's natural hydration. Thus, it helps to keep good moisture levels;
Hyaluronic Acid has the ability to bind to water, drawing moisture into the skin. Therefore, not only hydrates but also plumps the skin;&nbsp;
Anti-Pollution Complex combines succory dock-cress, furcellaria, and white horehound. This complex protects the skin from pollution, blue light, and free radical damage.","How to use
Spray Clarins Hydra-Essentiel Hydrating Multi-Protection Mist 75ml in circular motions all over the face from a distance of about 20 cm. Keep your eyes closed when applying.",1358
https://www.caretobeauty.com/us/evolve-daily-defense-moisture-mist-100ml/,Evolve,100ml,"Evolve Daily Defense Moisture Mist 100ml (3.38fl oz) is a 100% natural face mist, perfect to hydrate and calm your skin during your skincare routine, or even freshen up your look throughout the day. Featuring a host of powerful all-natural ingredients, this fine spray offers an instant boost of hydration, all the while soothing sensitive and irritated skin. Because it features prebiotics in its formula, it contributes to re-balancing the skin's microbiome. As a result, it improves the resilience of the skin. Besides, infused with Hyaluronic Acid, this formula helps to not only hydrate the skin but also reduce fine lines and wrinkles. In addition, combined with Organic Mexican Cactus, this product helps to soothe irritated skin, while also firming and hydrating the skin.
One spritz is all it takes to deliver these calming, restoring, and hydrating benefits, so all there's left to do is decide when you will be using this product. The versatile formula works well as a toner, as a setting spray, or even as a simple boost of freshness throughout the day. The sky is the limit!","Main Ingredients

Hyaluronic Acid of low molecular weight promotes hydration while boosting collagen production. As a result, it minimizes the appearance of fine lines and wrinkles, lending the skin a more youthful appearance;
Organic Mexican Cactus offers double benefits; not only does it soothe sensitive and irritated skin, but it also features excellent hydrating properties. Last, but not least, it is rich in antioxidants, which contribute to the overall health and well-being of the skin;
Prebiotics help re-balance the skin microbiome, therefore improving the resilience of the skin.","How to use
Spray Evolve Daily Defense Moisture Mist 100ml (3.38fl oz) lightly over the previously cleansed skin of the face and neck. Then, follow with your usual serum or moisturizer. You can also apply this product throughout the day to refresh your looks, even if you are wearing makeup.",1358
https://www.caretobeauty.com/us/dr-hauschka-clarifying-intensive-treatment-age-25-40ml-new/,Hauschka,40ml,,Not found,Not found,1358
