Link,brand,volume,description,ingredients,how_to_use,product_key
https://www.caretobeauty.com/us/apivita-express-beauty-moisturizing-soothing-face-mask-2x8ml/,APIVITA,x8,"APIVITA Express Beauty Face Mask Prickly Pear hydrates and soothes the skin in a single, easy gesture. This one-of-a-kind face mask combines the soothing benefits of prickly pear with the nourishing properties of aloe, shea butter, and chamomile. Perfect for the regular care of dry and dehydrated skin, this mask is also ideal for after-sun use, as it creates an enduring feeling of calm and comfort.","Main Ingredients

Prickly pear offers both moisturizing and soothing benefits to the skin;
Aloe, shea butter, and chamomile nourish and soften dehydrated skin in-depth, leaving it significantly softer to the touch;
Lavender essential oil calms and rejuvenates the complexion;
This product contains a patented infusion of 3 different species of organic Greek mountain tea instead of plain water; this natural ingredient helps boost the antioxidant properties already present in the formula, due to its high concentration of polyphenols.","How to use
Apply a thick layer of APIVITA Express Beauty Face Mask Prickly Pear to clean skin, while taking care to avoid the eye area. Leave on for 10 minutes, then remove excess with a damp cotton pad. Rinse thoroughly in order to fully remove the product from the skin. In order to achieve the best possible results, follow with your favorite face cream from the APIVITA range.",855
https://www.caretobeauty.com/us/ziaja-acai-berry-antioxidation-overnight-face-and-neck-mask-7ml/,Ziaja,7ml,"Ziaja Acai Berry Antioxidation Overnight Face And Neck Mask 7ml (0.24 fl oz) is a face and neck mask designed to moisturize, smooth wrinkles, and provide antioxidant protection to the skin. The mask features a combination of açaí berry extract, beta-glucan, hyaluronic acid, and a hesperidin derivative. So, these ingredients work together to deliver antioxidants, protecting the skin against environmental aggressors and enhancing its natural radiance, deeply moisturize the skin, ensuring it remains hydrated and supple, soothe irritations, and promote smooth, resilient, and elastic skin on both the face and neck, smoothing wrinkles and fine lines. Moreover, this mask also helps prevent the appearance of ""tech neck"" – wrinkles that form on the neck due to frequent looking down at mobile phones and other devices.
Ideal for night-time skin regeneration, this mask ensures that the skin remains hydrated, smooth, calm, and protected, providing a comprehensive solution to skin care of not just the face but also the neck area.","Main Ingredients

Açaí Berry Extract is rich in antioxidants such as ferulic acid. So, it helps protect the skin against environmental aggressions that can lead to signs of aging. It also has hydrating and soothing properties;
Panthenol is a humectant, so it helps the skin to attract and retain water. It helps to decrease transepidermal water loss, leading to more hydrated skin. It also has soothing effects;
Hyaluronic Acid attracts and retains water, functioning as a humectant and helping the skin to restore its water balance. Therefore, it leaves the skin soft and plump;
Beta-glucan is a polysaccharide that helps soothe and moisturize the skin and has anti-aging effects;
Hesperidin Methyl Chalcone has antioxidant properties and helps protect the walls of blood vessels, reducing puffiness.","How to use
Apply a thin layer of Ziaja Acai Berry Antioxidation Overnight Face And Neck Mask 7ml (0.24 fl oz) onto the skin of the face and neck, avoiding the eye area. Then, leave it on for 10 to 15 minutes. Finally, gently pat the unabsorbed mask onto the skin or rinse it off with lukewarm water.",855
https://www.caretobeauty.com/us/ziaja-goat-s-milk-face-mask-7ml/,Ziaja,7ml,"Ziaja Goat's Milk Face Mask 7ml (0.24 fl oz) is a restorative face mask designed for dry skin types. This face mask's formula features 95% ingredients of natural origin, including goat milk, a milk derivative, and panthenol. These key ingredients work together to moisturize, nourish, and soothe the skin, also enhancing its elasticity and firmness and thus helping to reduce wrinkles and fine lines. So, using this face mask helps nourish the skin, keeping it soft and smooth, and prevent fine lines and wrinkles, giving the skin a more youthful appearance. The mask's soothing properties also help calm stressed skin.
For optimal results, use the mask 1 to 2 times a week as part of your skincare routine. This regular pampering helps keep the skin looking its best, with skin that feels softer, more hydrated, and visibly smoother.","Main Ingredients

Goat Milk contains beneficial components such as antioxidants, vitamins, proteins, and lactic acid bacteria. It helps hydrate, soften, and soothe the skin and may help gently exfoliate it thanks to the presence of lactic acid;
A milk derivative rich in proteins, lipids, carbohydrates and vitamins helps increase skin elasticity and firmness and smooth wrinkles. It also nourishes the skin;
Panthenol is a humectant, so it helps the skin to attract and retain water. It helps to decrease transepidermal water loss, leading to more hydrated skin. It also has soothing effects.","How to use
Apply Ziaja Goat's Milk Face Mask 7ml (0.24 fl oz) onto previously cleansed skin of the face, neck, and décolleté. Then, leave it on for 10 to 15 minutes. Finally, thoroughly rinse with lukewarm water.",855
https://www.caretobeauty.com/us/ziaja-marine-algae-spa-moisturising-face-mask-7ml/,Ziaja,7ml,"Ziaja Marine Algae Spa Moisturising Face Mask 7ml (0.24 fl oz) is a moisturizing face mask designed for dry and normal skin. This mask provides hydrating and smoothing effects while leaving the skin feeling refreshed. Its formula includes 95% ingredients of natural origin. Hyaluronic acid, a powerful hydrating agent, helps to retain moisture in the skin, ensuring it remains plump and supple. Panthenol, known for its soothing and moisturizing properties, works alongside hyaluronic acid to calm and hydrate the skin. Then, various algae extracts included in the formula further enhance the hydrating and soothing benefits.
This product features a marine fragrance and a cooling and refreshing gel texture, making it perfect for a home spa experience. It is a good option for relaxing after a long day or refreshing the skin after a day at the beach. In essence, this face mask is perfect for those moments when you need to pamper yourself and give your skin a boost of hydration and relaxation. Whether you use it as part of your regular skincare routine or as a special treat after a day at the beach, this mask will help to keep your skin looking and feeling its best.","Main Ingredients

Panthenol is a humectant, so it helps the skin to attract and retain water. It helps to decrease transepidermal water loss, leading to more hydrated skin. It also has soothing effects;
Hyaluronic Acid attracts and retains water, functioning as a humectant and helping the skin to restore its water balance. Therefore, it leaves the skin soft and plump;
Aphanizomenon flos-aquae Extract helps moisturize and smooth the skin;
Enteromorpha compressa Extract comes from a green algae. It helps maintain soft and hydrated skin;
Laminaria digitata Extract, a brown seaweed, contains antioxidants that help prevent signs of aging. Moreover, it has soothing properties;
Porphyra umbilicalis Extract is a red algae rich in antioxidants that helps protect against oxidative damage. Additionally, it has soothing and hydrating effects.","How to use
Apply Ziaja Marine Algae Spa Moisturising Face Mask 7ml (0.24 fl oz) onto clean skin of the face and neck, avoiding the eye and mouth areas. Then, leave it on for 10 to 15 minutes. Finally, massage the excess into the skin or wipe it with a cotton pad.",855
https://www.caretobeauty.com/us/ziaja-jasmine-anti-wrinkle-face-mask-7ml/,Ziaja,7ml,"Ziaja Jasmine Anti-Wrinkle Face Mask 7ml (0.24 fl oz) is designed for dry and mature skin. This face mask softens and moisturizes the skin while smoothing out wrinkles. Its vegan formula contains 90% natural ingredients and works to nourish and rejuvenate the skin. In fact, it includes ingredients that promote natural skin regeneration and help to improve the appearance of wrinkles. Moreover, hyaluronic acid, a component in the formula, provides long-lasting moisture, ensuring that the skin remains hydrated and supple.
So, applying this product is a perfect way to pamper the skin, providing a treat that leaves it feeling soft, smooth, and revitalized. The mask can also be used on the neck, an area that often shows signs of aging. By extending the application to the neck, you can ensure that this delicate area receives the same care as the face. All in all, this face mask softens, moisturizes, and smooths out wrinkles, making it a good addition to the skincare routine of those with dry and mature skin.","Main Ingredients

Jasmine Oil is an emollient and also delivers a relaxing fragrance;
Hyaluronic Acid attracts and retains water, functioning as a humectant and helping the skin to restore its water balance. Therefore, it leaves the skin soft and plump;
Hydrolyzed Rice Protein hydrates the skin and also shows anti-aging properties.","How to use
Apply a thick layer of Ziaja Jasmine Anti-Wrinkle Face Mask 7ml (0.24 fl oz) onto previously cleansed skin of the face and neck, avoiding the mouth and eye areas. Then, leave it on for 10 to 15 minutes. Finally, remove the product. Alternatively, you can leave the mask overnight and remove in the morning.",855
https://www.caretobeauty.com/us/ziaja-anti-stress-face-mask-7ml/,Ziaja,7ml,"Ziaja Anti-Stress Face Mask 7ml (0.24 fl oz) is a hydrating and soothing face mask designed to relieve stressed skin. This vegan formula, made with 95% ingredients of natural origin, is perfect for anyone seeking to add a pampering moment to their skincare routine. The mask contains yellow clay, which not only helps absorb excess sebum but also provides soothing benefits. Canola oil is another key ingredient in this face mask, helping to improve the skin's softness and suppleness. Then, panthenol attracts moisture to the skin, enhancing the skin's softness and smoothness. It also helps to soothe irritations.
So, the combination of these ingredients creates a face mask that hydrates and soothes the skin. Its ability to calm and revitalize stressed skin makes it an excellent choice for those looking to maintain a healthy and radiant complexion.","Main Ingredients

Illite Clay helps absorb excess sebum. It also helps soothe the skin; 
Panthenol is a humectant, so it helps the skin to attract and retain water. It helps to decrease transepidermal water loss, leading to more hydrated skin. It also has soothing effects;
Ascorbyl Palmitate is a form of vitamin C;
Canola Oil has hydrating and soothing properties.","How to use
Apply Ziaja Anti-Stress Face Mask 7ml (0.24 fl oz) onto clean skin of the face and neck, avoiding the eye and mouth areas. Then, leave it on for 10 to 15 minutes. Finally, thoroughly rinse with water.",855
https://www.caretobeauty.com/us/avene-soothing-radiance-mask-50ml/,Avène,50ml,"Av&egrave;ne Soothing Radiance Mask is a deeply hydrating face mask for dehydrated and over-stressed skin. Suitable for all skin types, including sensitive, this nourishing mask contains red fruit extracts, to boost the skin's radiance, and Av&egrave;ne Thermal Spring Water, to soothe and calm any feelings of discomfort. This product also contains a unique blend of nourishing ingredients, which restore the skin's elasticity and suppleness. The rich texture offers instant moisture and comfort to the skin, even on superficial skin lesions such as burns and sunburns.","Main Ingredients

Red-fruit extracts re-energize the skin, thus boosting its radiance;
Pre-tocopheryl, a powerful antioxidant that protects the skin cells against free radicals;
Av&egrave;ne Thermal Spring Water has a unique, rich, and stable composition, which makes it particularly suitable to soothe, soften and calm fragile and/or sensitive skin.","How to use
Apply Av&egrave;ne Soothing Radiance Mask to the dry skin of the face and neck. Leave on for 10 to 15 minutes, then remove the excess with a tissue or cotton pad. In order to provide extra comfort to your skin, follow with a mist of Av&egrave;ne Thermal Spring Water.",855
https://www.caretobeauty.com/us/ziaja-sensitive-skin-soothing-face-mask-7ml/,Ziaja,7ml,"Ziaja Sensitive Skin Soothing Face Mask 7ml (0.24 fl oz) is a face mask designed to provide moisturizing and soothing benefits for sensitive and dry skin. This vegan formula boasts 95% ingredients of natural origin, including ingredients such as panthenol, hyaluronic acid, and an algae extract. Hyaluronic acid helps maintain the skin's moisture levels, while panthenol not only hydrates but also helps soothe the skin. Then, Laminaria ochroleuca extract is an algae extract that enhances all of these benefits, offering moisturizing, soothing, and antioxidant benefits.
So, this face mask helps maintain moisturized and soft skin while offering skin-calming effects. In fact, it provides an immediate soothing effect that helps soothe skin irritation and redness, making it a good option for pampering sensitive and sensitized skin. All in all, this face mask is a quick treat for the skin, helping to improve its hydration levels while calming the skin.","Main Ingredients

Panthenol is a humectant, so it helps the skin to attract and retain water. It helps to decrease transepidermal water loss, leading to more hydrated skin. It also has soothing effects;
Hyaluronic Acid attracts and retains water, functioning as a humectant and helping the skin to restore its water balance. Therefore, it leaves the skin soft and plump;
Laminaria ochroleuca extract comes from an algae. It has hydrating, antioxidant, and soothing effects.","How to use
Apply a thick layer of Ziaja Sensitive Skin Soothing Face Mask 7ml (0.24 fl oz) onto clean skin of the face and neck, avoiding the eye and mouth areas. Then, leave it on for 10 to 15 minutes. Finally, rinse with water.",855
https://www.caretobeauty.com/us/biretix-sebum-regulating-mask-25ml/,Biretix,25ml,"Biretix Sebum-Regulating Mask 25ml (0.85fl oz) is a facial mask that helps control sebum production and reduce pore size. With a pleasant creamy texture and ease of application, this mask is suitable for combination to oily skin and is able to not only help prevent imperfections but also refine and renew the skin. The Green and White Clay on the formula, help absorb excess sebum, mattify the skin and reduce pore size. And the RetinSphere® Technology, which consists of a combination of retinoids, helps avoid pore blockage and reduce the appearance of white and blackheads. Also enriched with Rice Bran Oil and Vitamin E, this mask helps rebalance the skin and reinforce the skin barrier and also helps shield the skin from free radicals and sebum oxidation. All in all, this mask helps mattify and purify the skin, visibly improving the appearance of acne-prone skin.","Main Ingredients

Green and White Clay help absorb excess sebum, mattify the skin and reduce pore size;
RetinSphere® Technology consists of a combination of retinoids that will help avoid pore blockage and reduce the appearance of white and blackheads;
Rice Bran Oil not only has antioxidant properties but is also rich in nourishing fatty acids. It helps to rebalance the skin and reinforces the skin barrier;
Vitamin E has powerful antioxidant properties helping not only shield the skin from free radicals but also prevent sebum oxidation.","How to use
Apply Biretix Sebum-Regulating Mask 25ml (0.85fl oz) on the affected areas to previously clean and dry skin. Let the product act for 30 minutes and then thoroughly rinse with lukewarm water. Avoid the eye contour area. Apply the mask only once in the first week. After, apply it once or twice a week.",855
https://www.caretobeauty.com/us/dermacol-aqua-aqua-moisturizing-cream-mask-2x8ml/,Dermacol,x8,,Not found,Not found,855
https://www.caretobeauty.com/us/ziaja-moisturising-face-mask-7ml/,Ziaja,7ml,"Ziaja Moisturising Face Mask 7ml (0.24 fl oz) is a hydrating and smoothing face mask. This vegan formula is crafted with 90% ingredients of natural origin and is indicated for dry to normal skin types. It features green clay, a natural material that not only provides essential minerals but also aids in balancing the skin. Canola oil in the formula works to nourish the skin, ensuring that it feels smooth and soft. Then, panthenol moisturizes and soothes the skin and also has regenerative properties. Last but not least, tara gum enhances the hydrating effects and creates a natural film that smoothes the skin.
All in all, this face mask is perfect for those looking to add an extra boost of hydration and regeneration to their skincare regimen.","Main Ingredients

Green Clay is naturally rich in minerals and is thought to have anti-aging effects; 
Canola Oil has hydrating and soothing properties;
Panthenol is a humectant, so it helps the skin to attract and retain water. It helps to decrease transepidermal water loss, leading to more hydrated skin. It also has soothing effects;
Tara Gum is a sugar with hydrating properties.","How to use
Apply Ziaja Moisturising Face Mask 7ml (0.24 fl oz) onto clean skin of the face and neck, avoiding the eye and mouth areas. Then, leave it on for 10 to 15 minutes. Finally, thoroughly rinse with water.",855
