Link,brand,volume,description,ingredients,how_to_use,product_key
https://www.caretobeauty.com/us/martiderm-the-originals-flash-ampoules-instant-radiance-effect-2ml/,Martiderm,2ml,"Martiderm The Originals Flash Ampoules Instant Radiance Effect 2ml instantly brighten the skin with an immediate boost of radiance and hydration. Ideal to use in the morning when your skin must look its best, this product works as the perfect base for make-up. Moreover, due to a powerful combination of peptides, these ampoules have an instant lifting effect, also visually reducing dark spots thanks to the presence of soft-focus particles. Even more, the Martiderm The Originals Flash Ampoules equally help to recover the skin's levels of elasticity and firmness. As a last note, the presence of Plant Proteins reduces roughness, leaving the skin immediately smoother and softer. By creating an elastic film on the skin surface, this component also offers a resculpting effect.","Main Ingredients

Hyaluronic Acid not only moisturizes but also reduces wrinkles and improves the texture of the skin;
Silicon moisturizes, improves skin flexibility and boosts absorption of hyaluronic acid, at the same time.","How to use
Shake Martiderm The Originals Flash Ampoules Instant Radiance Effect 2ml lightly before use. Place the ampoule on a flat surface and place the EASY OPEN device over it, pressing gently until you hear a soft clicking sound. Remove the EASY OPEN device and the top of the ampoule. Position the dispenser on the ampoule up to the line. Tip half the content into your hand and apply. Store the ampoule on the base, placing the lid on the dispenser.",1224
https://www.caretobeauty.com/us/martiderm-pigment-zero-dsp-bright-dark-spots-ampoules-30x2ml/,Martiderm,x2,"Martiderm Pigment Zero DSP-Bright Dark Spots Ampoules help to prevent and reduce dark spots. With a unique formula, they can not only unify the skin tone but also brighten and illuminate the complexion. With an exclusive combination of ingredients, these ampoules offer powerful antioxidant and depigmenting benefits. The DSP-TX Complex, combined with Genistein and pure Vitamin C, grants a multi-targeted action. It is able to prevent further melanin production and deposition, reducing the size and intensity of the dark spots, which not only helps reduce but also prevent the appearance of hyperpigmentations. In addition, Vitamin C also helps brighten and illuminate the complexion, enhancing the overall appearance of the skin. Suitable for all skin types and tones, these ampoules can, in essence, help prevent and reduce dark spots and lend the complexion a brighter, unified, and luminous look.","Main Ingredients

DSP-TX Complex is a patented combination of four different active ingredients. It contains Bellis perennis (4%), Hexylresorcinol (1%), Phytic Acid (2%) and  Traxenamic Acid (3%) that act together in order to prevent and reduce dark spots and hyperpigmentation;
4% Genistein offers antioxidant and depigmenting benefits;
5% Vitamin C which has powerful antioxidant properties helps protect the skin from free radicals. It fights photoaging and helps to prevent and reduce pigmentation, illuminating the complexion and enhancing the overall appearance of the skin.","How to use
Lightly shake Martiderm Pigment Zero DSP-Bright Dark Spots Ampoules before use. On a flat surface, place the ampoule and the EASY OPEN device over it. Press gently until you hear a soft clicking sound then remove the EASY OPEN device and the top of the ampoule. Next, position the dispenser on the ampoule up to the line and tip half the content into your hand. Apply it onto the previously clean and dry skin of both face and neck with a soft massage. Store the ampoule on the base, placing the lid on the dispenser. Apply the other half at night. The product is stable for 24h after opening.",1224
https://www.caretobeauty.com/us/endocare-tensage-ampoules-2mlx10/,Endocare,2ml,"Endocare Tensage Ampoules is indicated as an intensive anti-aging treatment for mature skin, with evident signs of photoaging: dull complexion, sagging, wrinkles, and spots. Formulated with SCA Index Repair 50, a natural activator of cellular regeneration with antioxidant and repairing properties, combined with last generation peptides with illuminating action, to reduce the hyperpigmentation caused by sun exposure, and firming and lifting actives. The skin is visibly smoother, uniform, and brighter, the face contour is redefined, and the signs of aging noticeably dimmed.","Main Ingredients

SCA Index Repair 50, extracted from the snail, intensively accelerates cell regeneration;
Hygroplex HHG has a great water-binding capacity, being an excellent skin moisturizer;
Pentavitin binds to keratin in the skin to keep the moisture balance, reducing dryness and irritation;
Tensderm is a set of firming peptides for tensing and lifting the skin;
Argirenine and Seriseline (Hexapeptides) work together to favor the relaxation of the wrinkle and to reinforce the collagen structure on the skin;
Glucosaminoglycans retains the water in the skin, reducing the appearance of fine lines and wrinkles;
Alistin has antioxidant and anti-glycation properties, preventing and repairing the aging signs;
Albatin prevents and corrects the appearance of hyperpigmentation on the skin;
Dermaflux acts as a firming, protective, moisturizing, anti-aging agent;
Hydromanil captures and retains the water on the skin.","How to use
Shake the ampoule well before use. Apply 1 ampoule of Endocare Tensage Ampoules onto the well-cleansed skin of the face and neck, before application of a sunscreen. Use 1 ampoule over a 3 day period.",1224
https://www.caretobeauty.com/us/martiderm-the-originals-proteos-hydra-plus-2ml/,Martiderm,2ml,"Martiderm The Originals Proteos Hydra Plus 2ml is suitable for reducing signs of photoaging and preventing further damage to the skin. This concentrated treatment resorts to 3% Proteoglycans to efficiently hydrate and fight signs of premature aging like wrinkles and loss of firmness. Furthermore, the formula also contains 5% pure Vitamin C. In its turn, this ingredient is responsible for boosting an antioxidant action on the skin, preventing, like so, the formation of new wrinkles and sagginess.
As a result, the Martiderm The Originals Proteos Hydra Plus has an immediate illuminating and hydrating effect, reducing signs of aging in the long-term as well. To conclude, this product was previously known as Martiderm Proteoglicanos Ampoules.","Main Ingredients 
 
 3% Proteoglycans efficiently hydrate the skin, fighting signs of premature aging like wrinkles and loss of firmness, at the same time; 
5% pure Vitamin C prevents wrinkles and sagginess thanks to its powerful antioxidant properties.","How to use 
Use Martiderm The Originals Proteos Hydra Plus 2ml as part of your morning routine. Apply the formula directly on the face, neck and chest area after cleansing and before application of other products. Use one ampoule over a two-day period, using the lid and base provided to store it. If you want to increase the efficacy, you can also apply it in the evening.",1224
https://www.caretobeauty.com/us/martiderm-the-originals-proteos-hydra-plus-sp-2ml/,Martiderm,2ml,"Martiderm The Originals Proteos Hydra Plus SP 2ml brightens and also deeply hydrates the skin from the very first application. 
This concentrated treatment resorts to 3% Proteoglycans to efficiently hydrate and fight signs of premature aging like wrinkles and loss of firmness. Furthermore, the formula also contains 5% pure Vitamin C. In its turn, this ingredient is responsible for boosting an antioxidant action on the skin, preventing, like so, the formation of new wrinkles and sagginess. Finally, the Martiderm The Originals Proteos Hydra Plus SP also provides protection against UVA/UVB radiation. 
Its fluid texture ensures a quick and easy absorption process and instantly leaves the skin feeling smooth, without any greasy feeling. To conclude, this product was previously known as Martiderm Proteoglicanos FPS.","Main Ingredients

 3% Proteoglycans efficiently hydrate the skin, fighting signs of premature aging like wrinkles and loss of firmness, at the same time; 
5% pure Vitamin C prevents wrinkles and sagginess thanks to its powerful antioxidant properties; 
UVA and UVB filters are responsible for protecting the skin.","How to use
Use Martiderm The Originals Proteos Hydra Plus SP 2ml as part of your morning routine. Apply the formula directly on the face, neck and chest area after cleansing and before application of other products. Use one ampoule over a two-day period, using the lid and base provided to store it. If you want to increase the efficacy, you can also apply it in the evening.",1224
https://www.caretobeauty.com/us/martiderm-black-diamond-skin-complex-advanced-normal-dry-skin-2ml/,Martiderm,2ml,"Martiderm Black Diamond Skin Complex Advanced Normal/Dry Skin 2ml is a rejuvenating concentrate that hydrates, nourishes and restores the skin. Ideal for normal to dry skin types, these ampoules revive dull skin with radiance all the while replenishing dehydrated skin. 
Featuring repairing and rejuvenating ingredients, the formula grants visible results. To begin with, proteoglycans protect the skin against oxidative stress all the while deeply hydrating the skin. In addition, vitamins C, B5 and E coupled with liposomal A, omega-6 and omega-3 and chicory root extract provide the skin with antioxidant, hydrating, and anti-aging properties. The formula is incredibly concentrated and significantly contributes to recover collagen, reduce the depth of wrinkles and improve firmness. As a result, the skin looks youthful-looking and radiant all the while feeling soft!","Main Ingredients

Proteoglycans protects the skin against oxidative stress all the while deeply hydrating the skin;
Vitamins C, B5 and E coupled with liposomal A, omega-6 and omega-3 and chicory root extract provide the skin with antioxidant, hydrating and anti-aging properties.","How to use
To begin with, cleanse and tone the skin. The following step is to shake your Martiderm Black Diamond Skin Complex Advanced Normal/Dry Skin 2ml ampoule and open it, following the instructions on the box. Then, apply half of the ampoule to the face, neck and neckline and massage it gently to improve absorption. Lastly, apply your favorite facial moisturizer and/or sunscreen.",1224
https://www.caretobeauty.com/us/martiderm-the-originals-formula-n-10-hd-color-touch-spf30-2ml/,Martiderm,2ml,"Martiderm The Originals Formula Nº10 HD Color Touch SPF30 2ml is a tinted ampoule that hydrates, firms and protects the skin all the while evening out imperfections. The texture is melting and comfortable on the skin, suitable for all skin types. It instantly evens out the skin and protects with SPF30.
Featuring a complete formula, these ampoules offer an equally broad action. Proteoglycans boost firmness and hydrate the skin, improving elasticity and structure. At the same time, Vitamin C-Tech protects the skin while repairing and illuminating while bioshield protects the skin from harmful particles that attack the skin throughout the day. Each application delivers not only immediate moisture and comfort but also a perfecting tint as well as sun and environmental protection. The skin looks instantly beautified and reveals firmer day after day.","Main Ingredients

3% Proteoglycans boost firmness and hydrate the skin, improving elasticity and structure at the same time;
5% Vitamin C-Tech protects the skin while repairing and illuminating, providing visible results in a short time;
Bioshild protects the skin from harmful particles that attack the skin throughout the day.","How to use
To begin with, give the Martiderm The Originals Formula Nº10 HD Color Touch SPF30 2ml ampoule a proper shake. Then, open the ampoule following the instructions. Apply half of the content onto the skin of the face, neck and decolletage and massage until it absorbs. Use the entire content of the ampoule up to 24 hours after opening. You may use the ampoules as your daily skincare, repeatedly.",1224
https://www.caretobeauty.com/us/martiderm-night-renew-platinum-ampoules-soft-peeling/,Martiderm,x30,"Martiderm Night Renew Platinum Ampoules Soft Peeling is a soft peeling solution that not only removes dead skin cells but also boosts cellular turnover. Infused with 10% AHA, this product proves to be efficient when it comes to improving skin texture and achieving extra youthfulness and radiance. At the same time, the presence of 5% Marine Collagen offers a filling action that reduces wrinkles, while Hyaluronic Acid provides deep hydration. As a result, the skin looks plumper, softer and definitely more hydrated. Even more, the Martiderm Night Renew Platinum Ampoules Soft Peeling visibly fills in wrinkles and stimulates skin renewal. Last but not least, this advanced composition equally encourages the penetration of other night-time skincare products.","Main Ingredients 
 
10% AHA are natural substances that boost the skin regenerative and renewing process by gently exfoliating its surface; 
5% Marine Collagen has a powerful moisturizing action, protecting and giving structure to the skin at the same time; 
Hyaluronic Acid not only deeply nourishes the skin as it holds in the water content for long lasting hydration.","How to use 
Use Martiderm Night Renew Platinum Ampoules Soft Peeling as part of your evening routine. Apply the formula directly on the face, neck and chest area after cleansing and before the application of other products. Use one ampoule over a two-day period, using the lid and base provided to store it.",1224
https://www.caretobeauty.com/us/martiderm-platinum-photo-age-ha/,Martiderm,x30,"Martiderm Platinum Photo Age [HA+] is an improved formula of Martiderm Photo-Age ampoules being a complete anti-aging treatment. With powerful ingredients such as Hyaluronic Acid, Proteoglycans, and Vitamin C, these ampoules target all signs of aging. Hyaluronic Acid has the ability to retain moisture due to its capacity of binding up to 10.000 times its own weight in water. This not only keeps the skin hydrated but also plumps it up which helps reduce fine lines and wrinkles. Proteoglycans, that are naturally present in the skin, can hold water in the tissues. They are essential to provide hydration, elasticity, and also firmness to the skin. Vitamin C is a multitasked ingredient with powerful antioxidant properties. It not only helps protect the skin from free radicals but also helps boost the collagen production of the skin and brighten up the complexion.
With a unique formula and a pleasant texture, these ampoules are suitable for all skin types. They are perfect to help you prevent and reduce all signs of aging. In essence, they have antioxidant properties helping prevent and reduce photoaging, they deeply hydrate the skin not only reducing fine lines and wrinkles but also boosting firmness, they protect against urban pollutants and they restore luminosity and radiance to the skin.","Main Ingredients

Hyaluronic Acid has the ability to not only moisturize but also plump the skin keeping it hydrated while helping reduce fine lines and wrinkles;
3% Proteoglycans, that are naturally present in the skin, can hold water in the tissues and provide hydration, elasticity, and firmness;
15% Vitamin C is a powerful antioxidant that not only protects the skin from free radicals but also brightens up the complexion and helps boost the collagen production of the skin, overall enhancing its appearance.","How to use
Lightly shake Martiderm Platinum Photo Age [HA+] before use. On a flat surface, place the ampoule and the EASY OPEN device over it. Press gently until you hear a soft clicking sound then remove the EASY OPEN device and the top of the ampoule. Next, position the dispenser on the ampoule up to the line and tip half the content into your hand. Apply it with a soft massage. Store the ampoule on the base, placing the lid on the dispenser. The product is stable for 24h after opening.",1224
https://www.caretobeauty.com/us/endocare-c20-proteoglycans-ampoules-30x2ml/,Endocare,x2,"Endocare C20 Proteoglicanos Ampoules is a set of ampoules designed to prevent photoaging on normal to dry skin types. This product is particularly suitable for dehydrated  complexions, which suffer from exposure to environmental factors such as pollution, harmful free radicals or smoking. Formulated with 20% SCA (cryptomphalus aspersa secretion), as well as 20% vitamin C and 5% Proteoglycans, this product boosts the skin's natural regeneration mechanisms. As a result, the complexion is smoother and more even, while wrinkles and fine lines are less visible. Moreover, the product forms a protective film over the skin, which helps lock moisture in and lends immediate comfort to dry skin. Finally, thanks to a feather-like texture, this serum does not leave unpleasant greasy finishes behind.","Main Ingredients

20% SCA&reg; (cryptomphalus aspersa secretion) is a natural activator of the skin's natural regeneration processes;
20% pure and stabilized vitamin C provides potent antioxidant benefits while it helps repair the skin;
5% Proteoglycans have an antioxidant as well as firming effect on the skin.","How to use
Apply Endocare C20 Proteoglicanos Ampoules in the evening, after cleansing the skin of the face and neck. Then, massage gently with your fingertips in upward and circular motions, promoting full absorption. After 10 minutes, remove excess with a cotton pad if necessary.",1224
