Link,brand,volume,description,ingredients,how_to_use,product_key
https://www.caretobeauty.com/us/frezyderm-eye-cream-anti-wrinkle-effect-15ml/,Frezyderm,15ml,"Frezyderm Eye Cream Anti-Wrinkle Effect is an anti-aging eye cream that tones and helps to reduce the appearance of wrinkles on the eye area. The texture is comfortable and deeply moisturizes the skin, ideal for all skin types.
The formula contains powerful ingredients that help to transform the appearance of the skin around the eyes. To begin with, Argania Spinosa extract and Decapeptide work to reduce the appearance of lines and wrinkles. At the same time, Tetrapeptide and Phospholipids promote collagen synthesis while help firming the skin. Equally important, Sodium Hyaluronate helps to deeply hydrate and moisturize the skin. As a result, the eye area is more hydrated, firmer and youthful-looking.","Main Ingredients

Argania Spinosa extract coupled with Decapeptide work to reduce the appearance of lines and wrinkles;
Tetrapeptide and Phospholipids promote collagen synthesis while help firming the skin;
Sodium Hyaluronate helps to deeply hydrate and moisturize the skin.","How to use
To begin with your morning and evening routine, thoroughly cleanse and tone the skin. The following step is to apply the Frezyderm Eye Cream Anti-Wrinkle Effect using your ring finger to massage and pat the product. Lastly, apply your favorite moisturizer.",34
https://www.caretobeauty.com/us/endocare-radiance-eye-contour-anti-dark-circles-cream-15ml/,Endocare,15ml,"Endocare Radiance Eye Contour Anti-Dark Circles Cream 15ml (0.50 fl oz) is particularly formulated to protect and rejuvenate the delicate eye contour area. This innovative product stands out for its unique blend of advanced ingredients. At the heart of this eye cream is EDAFENCE®, a cutting-edge anti-pollution technology. This potent ingredient has been proven to shield the skin from a variety of external environmental aggressors. To combat the appearance of dark circles, the formula incorporates a blend of tranexamic acid, niacinamide, and vitamin C. These ingredients are renowned for their brightening properties, helping to illuminate the under-eye area and provide a more radiant and refreshed look. Another key feature of this eye cream is its anti-fatigue properties. The formula contains caffeine, a well-known anti-puffiness agent, which works effectively to reduce the appearance of bags under the eyes. Furthermore, titanium dioxide offers protection against harmful UV rays and blue light. 
The cream's texture is also noteworthy. It has a creamy, moisturizing consistency with a beige tone that aids in instantly correcting and covering up dark circles. Its hypoallergenic formula makes it suitable for even the most sensitive skin types and eyes. In summary, this product offers a multi-faceted approach to eye care.","Main Ingredients

EDAFENCE® derives from a botanical extract that developed a natural mechanism to protect itself from extreme environmental conditions. This complex contains luteolin and apigenin derivatives, two flavonoids that have antioxidant and anti-inflammatory activity. This technology provides antioxidant and protective benefits, protecting the skin from external environmental aggressors such as pollution, tobacco smoke, heavy metals, and oxidative stress. At the same time, it prevents the appearance of dark spots and improves skin barrier function;
Titanium dioxide grants some protection against UV rays and blue light;
Anti-Puffyness System helps reduce puffiness and eye bags;
Caffeine stimulates microcirculation, thus decongesting the eye area while helping reduce the appearance of vascular dark circles and eye bags;
Niacinamide has a brightening and depigmenting action, thus helping to minimize the appearance of dark circles and illuminate the eye area;
Tranexamic acid prevents melanogenesis by inhibiting a key factor in melanin production and, therefore, reduces the appearance of dark circles.","How to use
Apply a small amount of Endocare Radiance Eye Contour Anti-Dark Circles Cream 15ml (0.50 fl oz) to the eye contour in the morning.",34
https://www.caretobeauty.com/us/neutrogena-retinol-boost-eye-cream-15ml/,Neutrogena,15ml,"Neutrogena Retinol Boost Eye Cream 15ml (0.50 fl oz)&nbsp;specifically targets aging signs in the eye area. For this purpose, the formula combines powerful clinically-proven ingredients, featuring the famous anti-aging ingredient Retinol. It contains pure Retinol in a 0,02% concentration which allows this ingredient to provide its benefits while still being well tolerated. Then, this ingredient is coupled with Myrthus extract to boost the anti-aging action. This is because Myrthus extract can actually intensify the efficacy of retinol. Last but not least, Hyaluronic acid hydrates the skin and also plumps it.
As a result, this eye cream reduces the appearance of fine lines, wrinkles, and crow's feet while improving skin texture and hydration. Besides, it helps to brighten the eye area and improve the appearance of dark circles. In conclusion, this product hydrates and rejuvenates the skin around the eyes, for a younger-looking complexion.","Main Ingredients

0,02% Retinol is a gold standard in anti-aging. This ingredient boosts collagen production and stimulates skin renewal in addition to having antioxidant properties.&nbsp;That said, it helps reduce the appearance of fine lines and wrinkles as well as improve skin texture;
Myrthus extract helps reduce wrinkles, therefore improving the anti-aging efficacy of retinol;
Hyaluronic acid is a well-known ingredient for its moisturizing properties. Not only does it hydrate the skin but also plumps it.","How to use
Apply three little dots of&nbsp;Neutrogena Retinol Boost Eye Cream 15ml (0.50 fl oz) to the eye contour. Spread evenly by gently patting the skin until complete absorption. For retinol beginners, introduce this product gradually and increase the frequency as tolerated.",34
https://www.caretobeauty.com/us/svr-topialyse-eyelid-cream-15ml/,SVR,15ml,"SVR Topialyse Palpebral Eyelid Cream is indicated to protect the eyelids and eye contour from external aggressions, while providing comfort and softness. It calms and repairs sensitive and fragile eyelids. This cream os suitable for sensitive and irritated skin, thanks to its anti-inflammatory and soothing properties.","Main Ingredients

Glycyrrhizic acid derivative with anti-itching and soothing properties;
Omegas 3, 6, 9 that restores&nbsp;the skin barrier;
Cotton oil and Babassu butter that provide an immediate hydration;
Hydrophilic sugars and HMW hyaluronic acid which provide a long-lasting hydration.","How to use
Apply SVR Topialyse Palpebral Eyelid Cream&nbsp;at mornings and/or evenings on the eye contour and eyelid.",34
https://www.caretobeauty.com/us/sensilis-eternalist-a-g-e-eyes-advanced-anti-wrinkle-treatment-20ml/,Sensilis,20ml,"Sensilis Eternalist A.G.E. [Eyes] Advanced Anti-Wrinkle Treatment is a replenishing eye cream that helps to reduce visible signs of aging as well as signs of fatigue. The formula is incredibly nourishing, providing all skin types with immediate and long-lasting comfort.
Signs of aging and fatigue pull radiance and energy away from your face. This eye cream combines powerful ingredients to fight those signs and replenishes the skin with comfort and vitality. Anti-glycation Complex prevents degradation of collagen and elastin all the while boosting skin's elasticity and tone. At the same time, Lupinus albus seed extract helps to boost collagen production, redensifies and improves the tone and firmness of the skin. In addition, caffeine helps to eliminate fat that tends to accumulate under the eyes forming bags while allantoin softens and regenerates the skin, contributing to plump, elastic as well as healthy and rejuvenated skin. Each application revigorates the skin with immediate comfort. With continued use, it smoothes wrinkles, blurs eye bags and dark circles while firming droopy eyelids.","Main Ingredients

Anti-glycation Complex prevents degradation of collagen and elastin all the while boosting skin's elasticity and tone;
Lupinus albus seed extract helps to boost collagen production, redensifies and improves the tone and firmness of the skin;
Caffeine helps to eliminate fat that tends to accumulate under the eyes forming bags;
Allantoin softens and regenerates the skin, contributing to plump, elastic as well as healthy and rejuvenated skin.","How to use
Take a small amount of Sensilis Eternalist A.G.E. [Eyes] Advanced Anti-Wrinkle Treatment for the jar using the applicator included. Use the metal applicator to massage the product to the outer area of the eye contour. Lastly, with your fingertips, make light touches in circular motions to improve absorption.",34
https://www.caretobeauty.com/us/esthederm-active-repair-eye-contour-cream-15ml/,Esthederm,15ml,"Esthederm Active Repair Eye Contour Cream is a global eye contour care cream that fights wrinkles, dark circles, and puffiness. In fact, its soothing and deeply hydrating anti-aging formula is suitable for all skins types, including sensitive ones. Moreover, thanks to a selection of powerful botanical extracts, it helps to decongest a vulnerable section of one&rsquo;s complexion. At the same time, through daily applications, this option minimizes loss of firmness as well as uneven skin texture for a truly polished appearance. All in all, the skin becomes extra luminous and visibly brighter around typically darker areas. Thus, it carefully reconstructs aged complexion, reversing the harsher effects of time&rsquo;s passage successfully. In other words, this nourishing/feather-like solution repairs with clinical precision while also ensuring a refreshing finish. Finally, a Cellular Water Patent unites with the Repair+ Technology and Restructuring Complex to confer the ultimate soothing, skin-firming treatment.","Main Ingredients

Cellular Water Patent is formulated to mimic biological water. It not only allows the skin the ability to recover its vital energy but also makes it more receptive to other skincare products;
The Repair+ Technology relies heavily on a combination of invigorating ingredients to promote a more youthful appearance. Thus, it diminishes visible aging and fatigue signs, moisturizing the skin deeply;
A Restructuring Complex helps to firm and moisturize the skin for a visibly suppler look. Hence, it also contributes towards minimizing aging and fatigue signs effectively;
Cornflower Floral Water gathers intense decongesting as well as soothing properties. Thus, it tends to purify tired, swollen, or irritated eyes, regenerating the skin around them;
Shea Butter has unmatched hydrating qualities. The structure of the oil-loving moisturizers within it imitates the one of human sebum;
Lastly, Black Currant Seed Oil is rich in Vitamin C, essential to metabolize protein and form collagen. Hence, it prevents aging/fatigue signs while also improving the skin's elasticity. Thanks to its moisturizing nature, it also reduces wrinkles, dryness, and fine lines, regenerating skin cells.

How to Use
Apply a small portion of Esthederm Active Repair Eye Contour Cream using your fingers to dab the product on the eye contour. Then, massage the affected area delicately, performing circular as well as upward motions. Ideally, smooth the lightweight formula from the inner to the outer corners of each eye. Finally, for optimal results pair this with the Esthederm Active Repair Wrinkle Correction Cream.",Not found,34
https://www.caretobeauty.com/us/vichy-mineral-89-eyes-15ml/,Vichy,15ml,"Vichy Minéral 89 Eyes is a hyaluronic acid booster that hydrates, smooths, and brightens the delicate eye area. Formulated with an incredibly high concentration of Vichy Mineralizing Water, this eye contour care contributes to preserve and protect the skin barrier. Moreover, the presence of hyaluronic acid and caffeine contribute to hydrate the skin and revive the appearance of the eye contour. The fresh, light texture is pleasant to apply and instantly melts into the skin, therefore contributing to its health and beauty. 85% of women agree that their eye contour looks less tired and more radiant after just one application.","Main Ingredients

89% Vichy Mineralizing Water, which is rich in 15 minerals, helps strengthen the skin's moisture barrier, thus helping protect the skin against external aggressions;
0.2% hyaluronic acid hydrates and replumps the skin;
0.3% caffeine contributes to reduce the appearance of eye bags and dark circles, thus illuminating the eye contour.","How to use
Apply Vichy Minéral 89 Eyes to previously cleansed skin in the morning and evening. Pump one or two of drops of product onto your fingertips, then gently tap all round your eye contour area. Softly massage under the eyes in order to de-puff eye bags.",34
https://www.caretobeauty.com/us/l-oreal-paris-men-expert-hydra-energetic-anti-fatigue-eye-roll-on-10ml/,L'Oréal Paris,10ml,"L'Oréal Paris Men Expert Hydra Energetic Anti-Fatigue Eye Roll-On contains a refreshing gel suitable for tired looking eyes. Its formula provides a hydration boost at the same time that has an anti-bags and dark circles effect. Furthermore, its formula is rich in Vitamin C and Guarana, the natural source of Caffeine. In this way, this gel can boost collagen production, helping prevent and repair aging signs, and also grant your skin powerful antioxidant benefits. As a plus, it can also help reduce eye bags and dark circles revitalizing your eye contour. Through its cooling ball, this eye roll-on provides an instant refreshing sensation and awakened eyes. All in all, this gel is ideal for men who want to instantly diminish dark circles and illuminate the eye contour area for a more awake look.","Main Ingredients

Ascorbyl Glucoside, also known as Vitamin CG, is a derivative of Vitamin C. With powerful antioxidant properties it not only protects the skin from free radicals but also helps boost collagen production. It brightens up the complexion, overall enhancing the appearance of the skin;
Caffeine boosts microcirculation in order to reduce dark circles and eye bags.","How to use
To apply L'Oréal Paris Men Expert Hydra Energetic Anti-Fatigue Eye Roll-On use a light movement and gently roll over your upper eyelids and under your eyes.",34
https://www.caretobeauty.com/us/embryolisse-radiant-eye-stick-4-5g/,Embryolisse,5g,"Embryolisse Radiant Eye Stick 4.5g (0.16oz) consists of a stick-shaped balm with a double action ideal for the contour of the eyes. In other words, this product helps instantly brighten the eye contour while restructuring the skin and deeply hydrates it. This way, you get a more awake, radiant and illuminated look. In turn, the skin becomes softer and smoother. All this is only possible thanks to the composition of this product, which in this case is enriched with a botanical complex rich in Polysaccharides and Vitamin PP, Aloe Vera and Glycerin. These ingredients are extremely moisturizing and soothing, ideal for sensitive skin such as around the eyes. In addition to all this, this composition contains a total of 99% natural ingredients, making this balm completely vegan. Finally, this product is dermatologically tested and is also suitable for sensitive skin, as it does not contain perfumes.","Main Ingredients

Polysaccharides increases skin moisture and helps smooth fine lines;
Aloe vera and Glycerin help to hydrate and soothe the skin.","How to use
Apply Embryolisse Radiant Eye Stick 4.5g (0.16oz) on the eye contour massaging from the inside corner to the outside.",34
https://www.caretobeauty.com/us/sunewmed-essence-under-cream-activator/,SunewMed+,50ml (1.69 fl oz),"SunewMed+ Essence+ Under Cream Activator is a serum designed to rejuvenate the skin and enhance the complexion. It aims to deliver even, hydrated, and radiant skin, also visibly reducing wrinkles and increasing elasticity. Additionally, it helps reduce the appearance of dark circles, making it suitable for a variety of skin concerns. This product's formula is a rich blend of ingredients such as snail mucin, Centella asiatica, arginine, paeonol, green tea, licorice root, chamomile, rosemary, and Japanese knotweed. So, the combination of these ingredients helps regenerate and soothe the skin, protect it from oxidative damage, and improve its elasticity. 
In fact, instrumental tests conducted on a group of 15 individuals over 4 weeks have demonstrated a 28% increase in skin hydration, a 31% increase in skin elasticity, and a 12% reduction in the appearance of wrinkles. In summary, this serum stands out as an ally in an anti-aging skincare routine, promising to rejuvenate the skin and ensure a radiant, even, and more youthful complexion.","Main Ingredients

Snail Mucin helps hydrate and restore the skin, as well as reduce the appearance of wrinkles and fine lines;
Centella asiatica Extract also called Cica or Tiger Grass, is known for its soothing, hydrating and antioxidant properties. It also helps in skin repair;
Green Tea Extract is rich in polyphenols, compounds that have antioxidant properties. So, they help to protect the skin against free radical damage. Additionally, they show anti-inflammatory and oil-controlling effects;
Licorice Root Extract contains glabridin and glycyrrhizin, providing antioxidant, soothing, anti-inflammatory and depigmenting properties. So, it is able to lighten the skin and therefore decrease the visibility of dark spots;
Japanese Knotweed Extract is rich in polyphenols such as resveratrol. Studies showed it may help decrease hyperpigmentation, enhance skin elasticity, and protect against oxidative stress;
Chamomile Extract contains chamazulene and bisabolol, compounds that help to soothe the skin. It also has antioxidant properties;
Rosemary Extract is rich in antioxidants that help fight oxidative damage to the skin. In particular, rosmarinic acid also has soothing effects;
Paeonol is a compound with anti-inflammatory and antioxidant properties;
Arginine is an amino acid that is a natural moisturizing factor. It also shows antioxidant benefits and helps in repairing visible skin damage.","How to use
Apply SunewMed+ Essence+ Under Cream Activator onto clean skin of the face, including the undereye area. Then, gently massage the skin until the product fully absorbs.",34
